#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primates" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:primates" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.primates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primates" name="distribution" x="@birthRate.t:primates">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:primates" name="distribution">
#            <parameter id="clockRate.c:primates" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:primates">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Tarsius_syrichta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Lemur_catta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Gorilla" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Pongo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hylobates" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fuscata" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_mulatta" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_fascicularis" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="M_sylvanus" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Saimiri_sciureus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean" spec="beast.core.parameter.RealParameter">15.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma" spec="beast.core.parameter.RealParameter">0.025</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@primates" id="treeLikelihood.primates" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:primates">
#            <siteModel id="SiteModel.s:primates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primates" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primates" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primates" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:primates" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:primates" id="StrictClock.c:primates" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.primates	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
7441000	-6468.465235470201	-6435.931354876725	-32.53388059347576	-6435.931354876725	14.98659788516153	-35.160128168670184	0.0965017512259127	2.6262475751944243	14.98659788516153	0.015155400501665073
7442000	-6470.312888019054	-6436.80308325584	-33.509804763214284	-6436.80308325584	14.969876129587746	-35.55378762923213	0.1693231894751776	2.0439828660178483	14.969876129587746	0.01592667235000329
7443000	-6471.269556797463	-6435.834015844711	-35.4355409527523	-6435.834015844711	14.956745796879984	-36.70874100362348	0.06110192129755382	1.2732000508711794	14.956745796879984	0.015264920735815892
7444000	-6468.557220126738	-6436.078283470223	-32.47893665651425	-6436.078283470223	14.980995597131596	-34.95994371471583	0.1168458030855664	2.4810070582015755	14.980995597131596	0.015384315374630659
7445000	-6472.928907341957	-6440.4272835291395	-32.50162381281748	-6440.4272835291395	14.984171683661714	-35.071136255242855	0.1254242349672528	2.5695124424253777	14.984171683661714	0.014885612227788482
7446000	-6467.251752101092	-6434.538873582715	-32.71287851837813	-6434.538873582715	14.99887240568947	-35.481802264144086	0.17418743581858015	2.7689237457659517	14.99887240568947	0.01564093329242869
7447000	-6468.158110255412	-6436.044691481994	-32.11341877341738	-6436.044691481994	15.019994727825265	-34.563528381681486	0.09993039661084634	2.450109608264108	15.019994727825265	0.015518259101354508
7448000	-6472.487429368267	-6440.304484200567	-32.18294516770017	-6440.304484200567	14.969199787484216	-34.193963615795475	0.12247392078416956	2.011018448095308	14.969199787484216	0.015433451447685416
7449000	-6469.432855410192	-6435.61199801654	-33.82085739365212	-6435.61199801654	14.960805048065584	-35.361802908848446	0.17035970831678487	1.540945515196325	14.960805048065584	0.01624612103518195
7450000	-6472.180338550695	-6440.0761495277	-32.104189022994305	-6440.0761495277	14.996268825192038	-34.862992611545515	0.10343630264781453	2.758803588551207	14.996268825192038	0.01478652284889312
7451000	-6470.920545102602	-6435.629233369425	-35.29131173317755	-6435.629233369425	14.948692376708701	-35.955274887845334	0.17512317021311394	0.6639631546677851	14.948692376708701	0.014744931861351611
7452000	-6469.591760507179	-6436.99668365088	-32.59507685629842	-6436.99668365088	14.996580548201646	-35.35566365672667	0.13170339075453436	2.7605868004282486	14.996580548201646	0.014609895185663014
7453000	-6469.191028876897	-6435.092293618022	-34.098735258874896	-6435.092293618022	14.954123341831682	-35.18494196803001	0.12015345953893032	1.0862067091551144	14.954123341831682	0.014608148806068035
7454000	-6473.770080837785	-6441.843960562026	-31.92612027575853	-6441.843960562026	15.015819602002663	-34.49585335064966	0.10826295422376725	2.5697330748911287	15.015819602002663	0.01581233891458621
7455000	-6475.734939897572	-6440.589706959433	-35.14523293813868	-6440.589706959433	15.059021787655235	-35.12831672463224	0.11042537730913993	-0.016916213506438016	15.059021787655235	0.01586259198299976
7456000	-6469.230432960902	-6435.835304903869	-33.3951280570339	-6435.835304903869	15.000007913528748	-36.16506892784401	0.06516854775446032	2.769940870810114	15.000007913528748	0.015577062225468938
7457000	-6472.4762969717	-6439.607870918434	-32.86842605326676	-6439.607870918434	15.02035148254596	-35.3070207007212	0.09262176718727112	2.438594647454442	15.02035148254596	0.015010435411140128
7458000	-6468.925871726744	-6435.841598154121	-33.084273572622806	-6435.841598154121	14.971892634094301	-35.22219527900659	0.10647227528603445	2.137921706383785	14.971892634094301	0.014699388717475989
7459000	-6465.544268604272	-6433.302077272699	-32.24219133157291	-6433.302077272699	14.987953262166455	-34.896033138538044	0.10456371191594559	2.6538418069651293	14.987953262166455	0.015309082039296864
7460000	-6470.564532997962	-6435.961122088787	-34.603410909174514	-6435.961122088787	14.952644090304144	-35.57928608358612	0.15729727106419183	0.9758751744116083	14.952644090304144	0.015147282575485069
7461000	-6472.724188856731	-6437.587621599527	-35.136567257204554	-6437.587621599527	14.960831105382033	-36.679146333639075	0.1836605317876438	1.5425790764345182	14.960831105382033	0.014934597768300228
7462000	-6466.893503727437	-6434.391430457452	-32.50207326998535	-6434.391430457452	15.012224064006618	-35.15247199822429	0.11414808797476159	2.6503987282389394	15.012224064006618	0.01406603351143077
7463000	-6474.906680106732	-6441.071872604705	-33.83480750202666	-6441.071872604705	14.952963076651148	-34.834770696435314	0.1475331892540142	0.9999631944086487	14.952963076651148	0.015269054043405712
7464000	-6472.943544259272	-6437.345512067199	-35.598032192073745	-6437.345512067199	14.962815437957595	-37.261819789554615	0.23729275520496734	1.6637875974808671	14.962815437957595	0.01593771804791647
7465000	-6468.122908068581	-6435.6546901497995	-32.46821791878107	-6435.6546901497995	15.02577486060873	-34.706684088170796	0.1303507839803131	2.238466169389721	15.02577486060873	0.015269094984363966
7466000	-6472.376012970301	-6438.246377182572	-34.12963578772875	-6438.246377182572	15.052672202919494	-34.68008794032414	0.11074289786249804	0.5504521525953883	15.052672202919494	0.015819441372617656
7467000	-6472.577301355484	-6435.790488766863	-36.78681258862142	-6435.790488766863	15.07214766949772	-35.39252453836883	0.15620211011981222	-1.39428805025259	15.07214766949772	0.014878837809272641
7468000	-6472.290413992363	-6439.3428841192435	-32.947529873119926	-6439.3428841192435	14.977840535508596	-35.32463730079256	0.08420508346887774	2.3771074276726343	14.977840535508596	0.014919365826525114
7469000	-6469.281831905744	-6435.72090249986	-33.56092940588424	-6435.72090249986	15.028368438808643	-35.687055670441715	0.14913614679480885	2.126126264557479	15.028368438808643	0.014616427735288767
7470000	-6471.11624472821	-6437.967837304621	-33.14840742358932	-6437.967837304621	15.012977619447689	-35.78361345927536	0.07802946583508705	2.6352060356860365	15.012977619447689	0.014433626110738397
7471000	-6472.038642056813	-6437.758935219648	-34.279706837164895	-6437.758935219648	15.0020570597857	-37.0462625621046	0.20282633707613945	2.7665557249397064	15.0020570597857	0.01568767730836756
7472000	-6471.961661126835	-6438.676937965616	-33.28472316121835	-6438.676937965616	15.032075458407554	-35.23159605648381	0.15960190878443883	1.9468728952654601	15.032075458407554	0.01526039720658146
7473000	-6473.668361351177	-6441.249585460521	-32.41877589065595	-6441.249585460521	15.016801348064924	-34.96288857412625	0.10869428797031581	2.544112683470294	15.016801348064924	0.01437384172273758
7474000	-6467.85587374386	-6435.208845116293	-32.64702862756744	-6435.208845116293	15.021091729557357	-35.06108070390015	0.1389718667982903	2.414052076332716	15.021091729557357	0.015101929245810147
7475000	-6479.873436442839	-6444.84754249717	-35.02589394566853	-6444.84754249717	14.944971013721673	-35.37328340192158	0.1648759872148759	0.3473894562530546	14.944971013721673	0.01527442401152068
7476000	-6471.300756321276	-6439.5972669372195	-31.703489384056034	-6439.5972669372195	14.994585997525697	-34.44998116673189	0.10260116721114461	2.7464917826758524	14.994585997525697	0.015378788557783447
7477000	-6471.585472922902	-6439.435189363996	-32.15028355890604	-6439.435189363996	14.993176468560343	-34.88297601476891	0.1322980063575744	2.732692455862869	14.993176468560343	0.01470796065961877
7478000	-6472.951915321535	-6438.636561100565	-34.31535422097002	-6438.636561100565	14.96251928005311	-35.96145164768952	0.07070975602841047	1.6460974267195017	14.96251928005311	0.014114102619652515
7479000	-6470.10103748948	-6437.927764745781	-32.1732727436994	-6437.927764745781	14.977238519664526	-34.52874567495894	0.1064593150363647	2.355472931259541	14.977238519664526	0.016871774392486074
7480000	-6467.5755647196565	-6435.043321815453	-32.5322429042037	-6435.043321815453	15.010427032537011	-35.21520541909065	0.1636875837317265	2.6829625148869503	15.010427032537011	0.01546858268142899
7481000	-6468.232319103666	-6435.666805476113	-32.56551362755264	-6435.666805476113	14.972234429947946	-34.71871304420949	0.13532174669599606	2.1531994166568476	14.972234429947946	0.015416231119196086
7482000	-6476.446254917108	-6442.459797425064	-33.98645749204409	-6442.459797425064	15.038222176499557	-35.5876505918627	0.07454628532649585	1.60119309981861	15.038222176499557	0.015233573373409281
7483000	-6469.593890925199	-6437.091501679958	-32.50238924524071	-6437.091501679958	15.015591714098996	-35.077848927314115	0.11043382549936245	2.5754596820734084	15.015591714098996	0.015329356706982246
7484000	-6468.566900156368	-6435.920698109183	-32.646202047185774	-6435.920698109183	15.00493720912229	-35.39664214096126	0.08723334078499718	2.7504400937754907	15.00493720912229	0.015018396696514892
7485000	-6470.92986630657	-6437.533323898602	-33.396542407968305	-6437.533323898602	15.00113185994446	-36.16545844333047	0.17249502610632375	2.768916035362166	15.00113185994446	0.015066658535100651
7486000	-6473.60162435934	-6441.481886700434	-32.11973765890649	-6441.481886700434	14.977876703761476	-34.49812639064976	0.12610751700867937	2.3783887317432697	14.977876703761476	0.016691404019448006
7487000	-6466.685883152094	-6434.370550695828	-32.31533245626618	-6434.370550695828	14.980026360595263	-34.76611636031906	0.09870390249733503	2.450783904052881	14.980026360595263	0.015144436986727877
7488000	-6467.736289068793	-6435.636435826068	-32.09985324272499	-6435.636435826068	14.995843722575415	-34.855974450010166	0.12028252419720466	2.7561212072851737	14.995843722575415	0.015080495972700746
7489000	-6468.961872808786	-6436.288836056254	-32.67303675253238	-6436.288836056254	14.986954233951105	-35.306824063999635	0.16531120626708937	2.633787311467254	14.986954233951105	0.015788831417839527
7490000	-6472.322865247378	-6439.3394321349315	-32.98343311244636	-6439.3394321349315	15.023653056912302	-35.30580035231835	0.10842593254931905	2.3223672398719892	15.023653056912302	0.013817952227701926
7491000	-6473.241026732878	-6438.2830501475255	-34.957976585351865	-6438.2830501475255	15.0451553530184	-36.09671278128809	0.15035848178454483	1.1387361959362263	15.0451553530184	0.014399149633463585
7492000	-6478.675565998651	-6446.287843421614	-32.38772257703711	-6446.287843421614	14.999739131588543	-35.1576090560839	0.1087054573024636	2.7698864790467868	14.999739131588543	0.015036153350141706
7493000	-6470.973179596948	-6437.95758090514	-33.01559869180842	-6437.95758090514	14.986375022487382	-35.6370276029422	0.14618698326837007	2.6214289111337763	14.986375022487382	0.01440862733495898
7494000	-6473.67500450154	-6441.6153730462665	-32.05963145527336	-6441.6153730462665	15.014534242644922	-34.660577008773444	0.13270185222995082	2.6009455535000834	15.014534242644922	0.014099693584889687
7495000	-6471.774820074968	-6438.781818328421	-32.99300174654808	-6438.781818328421	15.03307628905155	-34.88770994951999	0.13394862424532097	1.8947082029719076	15.03307628905155	0.01567046192466592
7496000	-6475.012725130405	-6441.968356111895	-33.044369018508874	-6441.968356111895	15.01100907146896	-35.7173502157312	0.13542580792986558	2.672981197222326	15.01100907146896	0.013643572520391951
7497000	-6470.711812401974	-6437.720663563982	-32.991148837992064	-6437.720663563982	15.002430120878078	-35.756365368915674	0.07544655878867725	2.7652165309236083	15.002430120878078	0.015056025627778033
7498000	-6468.849678068869	-6436.665226551042	-32.18445151782734	-6436.665226551042	14.986257998452254	-34.80331835350601	0.11534753130507681	2.618866835678669	14.986257998452254	0.014563536482655197
7499000	-6470.286403948756	-6436.775547583847	-33.51085636490912	-6436.775547583847	15.025105180501646	-35.77658121540222	0.07417500239395958	2.2657248504931	15.025105180501646	0.01507205163977053
7500000	-6472.916750133744	-6440.593317917054	-32.32343221669002	-6440.593317917054	15.007802359885726	-35.04467168177017	0.13698848276759593	2.7212394650801492	15.007802359885726	0.014107425227467146
7501000	-6470.680360888166	-6438.154746754231	-32.525614133934724	-6438.154746754231	15.016746246268179	-35.0712056435844	0.12343092366466893	2.5455915096496735	15.016746246268179	0.014615516716113847
7502000	-6471.844427590222	-6438.111196210827	-33.733231379395406	-6438.111196210827	15.044045978387611	-34.95113373060712	0.11004939395839965	1.2179023512117135	15.044045978387611	0.014582221421672769
7503000	-6469.787691291637	-6436.092729293701	-33.6949619979359	-6436.092729293701	14.967120406205295	-35.600048768361304	0.1656392646407597	1.905086770425406	14.967120406205295	0.014792744120322136
7504000	-6469.623113012531	-6436.846130941124	-32.77698207140698	-6436.846130941124	15.02221832898484	-35.15199967801338	0.155659755659987	2.3750176066064026	15.02221832898484	0.015380334669280514
7505000	-6473.056767332587	-6440.6500348016425	-32.40673253094428	-6440.6500348016425	15.021521113387847	-34.80614679469151	0.1247394592436711	2.3994142637472247	15.021521113387847	0.01582529971667845
7506000	-6467.37657309733	-6435.275556317969	-32.10101677936098	-6435.275556317969	14.990187591114584	-34.793931005762566	0.10562541198913677	2.6929142264015855	14.990187591114584	0.015233488479445284
7507000	-6467.1784679899665	-6434.4238836378345	-32.75458435213211	-6434.4238836378345	15.011112396155767	-35.42573699438322	0.13425100942849957	2.671152642251106	15.011112396155767	0.01425404851250861
7508000	-6468.592995548739	-6435.954727715479	-32.63826783325987	-6435.954727715479	15.025531636466585	-34.88671718563964	0.11160449700174313	2.2484493523797737	15.025531636466585	0.014813967692947707
7509000	-6470.892914675947	-6439.109158299137	-31.783756376811017	-6439.109158299137	15.01559315993069	-34.35917998842102	0.12799085376568095	2.575423611610003	15.01559315993069	0.01617018202492353
7510000	-6467.941734446026	-6435.999971594989	-31.941762851037673	-6435.999971594989	15.014644798263507	-34.540127679003874	0.12184142489498323	2.5983648279662	15.014644798263507	0.015512861822717893
7511000	-6472.189222817777	-6439.698831092587	-32.49039172518982	-6439.698831092587	14.995253511007892	-35.24230931989732	0.15971685964936605	2.751917594707501	14.995253511007892	0.01562939988225613
7512000	-6482.28165684486	-6450.380787089976	-31.900869754883427	-6450.380787089976	15.012358066461827	-34.548633230452744	0.1264990013973972	2.6477634755693167	15.012358066461827	0.014153553806296869
7513000	-6471.504355842759	-6438.581455850317	-32.92289999244186	-6438.581455850317	15.001302753443143	-35.69148318012423	0.08072792031983017	2.768583187682366	15.001302753443143	0.013421103411368394
7514000	-6469.6084803137155	-6435.698917779411	-33.909562534304506	-6435.698917779411	15.01301271551646	-36.544038843123914	0.06141912865972517	2.6344763088194063	15.01301271551646	0.015541872280425232
7515000	-6466.539436525374	-6433.665482995959	-32.87395352941576	-6433.665482995959	15.023734422824706	-35.19323618886748	0.08581799595510584	2.3192826594517215	15.023734422824706	0.015543061859862338
7516000	-6467.776020662002	-6435.659134845899	-32.11688581610372	-6435.659134845899	14.990132141476407	-34.80892703153966	0.12892358638050905	2.69204121543594	14.990132141476407	0.015180151721112482
7517000	-6469.384594460227	-6436.103765096521	-33.28082936370612	-6436.103765096521	14.99293096238945	-36.01079325042388	0.16103119863069698	2.72996388671776	14.99293096238945	0.014224507347165825
7518000	-6475.317338495723	-6442.821998405468	-32.4953400902554	-6442.821998405468	15.016368719948733	-35.050933016956606	0.13340166172626478	2.555592926701212	15.016368719948733	0.014702222556650626
7519000	-6470.450400147377	-6438.259003552906	-32.19139659447155	-6438.259003552906	14.99170205592398	-34.90625281466981	0.08838640922001371	2.714856220198262	14.99170205592398	0.01487548749478465
7520000	-6468.070788809816	-6436.147213607654	-31.923575202162112	-6436.147213607654	15.01255674008142	-34.5673787458935	0.0991761416017125	2.643803543731389	15.01255674008142	0.015826478667826042
7521000	-6469.411061655237	-6436.166777087803	-33.24428456743394	-6436.166777087803	14.979099159373032	-35.66474937721206	0.1655698304325044	2.420464809778125	14.979099159373032	0.015721197592398865
7522000	-6475.53749990057	-6442.043914401631	-33.493585498939225	-6442.043914401631	15.023803976341627	-35.8102229881103	0.07549229119892616	2.3166374891710686	15.023803976341627	0.01584056902851495
7523000	-6474.003517261246	-6439.719578148045	-34.2839391132015	-6439.719578148045	15.023803976341627	-36.60057660237257	0.19378695257891868	2.3166374891710686	15.023803976341627	0.014483751871213955
7524000	-6469.849032140396	-6437.606363850409	-32.24266828998635	-6437.606363850409	14.994309879400603	-34.98670723294707	0.13630541102526983	2.744038942960721	14.994309879400603	0.014427440022939669
7525000	-6470.010269464536	-6438.006500831186	-32.00376863334944	-6438.006500831186	15.001771227934974	-34.77119975554059	0.11735637835159213	2.7674311221911583	15.001771227934974	0.015762779393168766
7526000	-6468.449778557924	-6435.706158848005	-32.74361970991953	-6435.706158848005	15.001771227934974	-35.51105083211068	0.0838393125425691	2.7674311221911583	15.001771227934974	0.014422339475228849
7527000	-6469.888258991971	-6436.661649263624	-33.226609728347675	-6436.661649263624	14.993362119706589	-35.96130148542522	0.16180769931227337	2.7346917570775395	14.993362119706589	0.01562739882789632
7528000	-6473.582288338872	-6440.340836352541	-33.241451986330496	-6440.340836352541	14.961947183157966	-34.85297941154902	0.10281136764023335	1.6115274252185283	14.961947183157966	0.013982199169148493
7529000	-6475.218503730309	-6438.254537523844	-36.96396620646449	-6438.254537523844	14.967397418150599	-38.88356445277623	0.04167483752187111	1.9195982463117325	14.967397418150599	0.014808242091296001
7530000	-6477.328216944018	-6445.569657527604	-31.758559416413938	-6445.569657527604	15.003815654773774	-34.5168529602411	0.11313695667038702	2.758293543827163	15.003815654773774	0.014526616548286169
7531000	-6469.473606306336	-6435.108433123415	-34.36517318292013	-6435.108433123415	14.950306211502564	-35.15953601164709	0.1583671878283935	0.7943628287269597	14.950306211502564	0.015481119928964294
7532000	-6471.359161658095	-6437.9483506977085	-33.4108109603871	-6437.9483506977085	14.992840767377519	-36.13974819190213	0.06456597592893604	2.728937231515027	14.992840767377519	0.014893126432525402
